
="",="(-7.68)"

="162.county_id#c.mp_25bp_all",="-0.0598***"
="",="(-56.08)"

="163.county_id#c.mp_25bp_all",="-0.00513***"
="",="(-16.40)"

="164.county_id#c.mp_25bp_all",="0.0423***"
="",="(122.58)"

="165.county_id#c.mp_25bp_all",="0.0560***"
="",="(49.40)"

="166.county_id#c.mp_25bp_all",="-0.0276***"
="",="(-26.55)"

="167.county_id#c.mp_25bp_all",="0.0321***"
="",="(38.01)"

="168.county_id#c.mp_25bp_all",="0.0588***"
="",="(26.36)"

="169.county_id#c.mp_25bp_all",="-0.0444***"
="",="(-79.52)"

="170.county_id#c.mp_25bp_all",="-0.0417***"
="",="(-46.14)"

="171.county_id#c.mp_25bp_all",="-0.0503***"
="",="(-42.37)"

="172.county_id#c.mp_25bp_all",="0.0461***"
="",="(46.13)"

="173.county_id#c.mp_25bp_all",="-0.0419***"
="",="(-57.39)"

="174.county_id#c.mp_25bp_all",="0.0492***"
="",="(453.33)"

="175.county_id#c.mp_25bp_all",="0.0260***"
="",="(41.58)"

="176.county_id#c.mp_25bp_all",="0.0136***"
="",="(17.61)"

="177.county_id#c.mp_25bp_all",="-0.0405***"
="",="(-41.72)"

="178.county_id#c.mp_25bp_all",="0.112***"
="",="(71.46)"

="179.county_id#c.mp_25bp_all",="0.0239***"
="",="(47.99)"

="180.county_id#c.mp_25bp_all",="0.112***"
="",="(64.49)"

="181.county_id#c.mp_25bp_all",="0.0379***"
="",="(33.24)"

="182.county_id#c.mp_25bp_all",="0.00147"
="",="(1.93)"

="183.county_id#c.mp_25bp_all",="0.0881***"
="",="(106.80)"

="184.county_id#c.mp_25bp_all",="0.0821***"
="",="(49.26)"

="185.county_id#c.mp_25bp_all",="0.0208***"
="",="(18.77)"

="186.county_id#c.mp_25bp_all",="-0.0649***"
="",="(-27.57)"

="187.county_id#c.mp_25bp_all",="-0.0285***"
="",="(-22.56)"

="188.county_id#c.mp_25bp_all",="-0.00697***"
="",="(-19.65)"

="189.county_id#c.mp_25bp_all",="0.0759***"
="",="(13.64)"

="190.county_id#c.mp_25bp_all",="-0.0245***"
="",="(-29.91)"

="191.county_id#c.mp_25bp_all",="0.0557***"
="",="(48.75)"

="192.county_id#c.mp_25bp_all",="-0.0403***"
="",="(-116.68)"

="193.county_id#c.mp_25bp_all",="0.0651***"
="",="(19.67)"

="194.county_id#c.mp_25bp_all",="0.0889***"
="",="(65.90)"

="195.county_id#c.mp_25bp_all",="0.0146***"
="",="(22.21)"

="196.county_id#c.mp_25bp_all",="-0.00304***"
="",="(-12.16)"

="197.county_id#c.mp_25bp_all",="-0.0104***"
="",="(-18.41)"

="198.county_id#c.mp_25bp_all",="-0.0392***"
="",="(-81.49)"

="199.county_id#c.mp_25bp_all",="0.0101***"
="",="(5.78)"

="200.county_id#c.mp_25bp_all",="-0.0353***"
="",="(-39.34)"

="201.county_id#c.mp_25bp_all",="-0.0167***"
="",="(-11.03)"

="202.county_id#c.mp_25bp_all",="0.0741***"
="",="(41.71)"

="203.county_id#c.mp_25bp_all",="0.101***"
="",="(67.34)"

="204.county_id#c.mp_25bp_all",="-0.0433***"
="",="(-59.66)"

="205.county_id#c.mp_25bp_all",="0.0139"
="",="(1.85)"

="206.county_id#c.mp_25bp_all",="0.0933***"
="",="(33.53)"

="207.county_id#c.mp_25bp_all",="0.0509***"
="",="(88.82)"

="208.county_id#c.mp_25bp_all",="-0.0137***"
="",="(-19.84)"

="209.county_id#c.mp_25bp_all",="-0.0268***"
="",="(-38.60)"

="210.county_id#c.mp_25bp_all",="0.0789***"
="",="(339.60)"

="211.county_id#c.mp_25bp_all",="0.0142***"
="",="(9.26)"

="212.county_id#c.mp_25bp_all",="0.0191***"
="",="(4.95)"

="213.county_id#c.mp_25bp_all",="0.0120***"
="",="(19.02)"

="214.county_id#c.mp_25bp_all",="0.0888***"
="",="(230.86)"

="215.county_id#c.mp_25bp_all",="-0.00725***"
="",="(-12.76)"

="216.county_id#c.mp_25bp_all",="0.0397***"
="",="(19.51)"

="217.county_id#c.mp_25bp_all",="0.00984***"
="",="(39.99)"

="218.county_id#c.mp_25bp_all",="0.0402***"
="",="(22.29)"

="219.county_id#c.mp_25bp_all",="0.0300***"
="",="(32.56)"

="220.county_id#c.mp_25bp_all",="-0.0277***"
="",="(-34.89)"

="221.county_id#c.mp_25bp_all",="-0.0108***"
="",="(-16.06)"

="222.county_id#c.mp_25bp_all",="0.0169***"
="",="(33.25)"

="223.county_id#c.mp_25bp_all",="0.151***"
="",="(69.13)"

="224.county_id#c.mp_25bp_all",="0.0450***"
="",="(51.52)"

="225.county_id#c.mp_25bp_all",="-0.0147***"
="",="(-27.03)"

="226.county_id#c.mp_25bp_all",="0.0351***"
="",="(18.51)"

="227.county_id#c.mp_25bp_all",="0.103***"
="",="(37.12)"

="228.county_id#c.mp_25bp_all",="0.0692***"
="",="(55.62)"

="229.county_id#c.mp_25bp_all",="-0.00608***"
="",="(-6.49)"

="230.county_id#c.mp_25bp_all",="-0.00535***"
="",="(-12.53)"

="231.county_id#c.mp_25bp_all",="0.0706***"
="",="(34.43)"

="232.county_id#c.mp_25bp_all",="0.0665***"
="",="(13.15)"

="233.county_id#c.mp_25bp_all",="0.165***"
="",="(75.77)"

="234.county_id#c.mp_25bp_all",="0.00901***"
="",="(4.59)"

="235.county_id#c.mp_25bp_all",="-0.0180***"
="",="(-5.99)"

="236.county_id#c.mp_25bp_all",="-0.00397*"
="",="(-2.20)"

="237.county_id#c.mp_25bp_all",="-0.00531*"
="",="(-2.13)"

="238.county_id#c.mp_25bp_all",="-0.0112***"
="",="(-10.37)"

="239.county_id#c.mp_25bp_all",="0.00574***"
="",="(6.38)"

="240.county_id#c.mp_25bp_all",="0.0518***"
="",="(51.32)"

="241.county_id#c.mp_25bp_all",="-0.0164***"
="",="(-20.74)"

="242.county_id#c.mp_25bp_all",="-0.0419***"
="",="(-5.12)"

="243.county_id#c.mp_25bp_all",="-0.00597***"
="",="(-25.75)"

="244.county_id#c.mp_25bp_all",="0.00498***"
="",="(11.89)"

="245.county_id#c.mp_25bp_all",="0.00139"
="",="(0.87)"

="246.county_id#c.mp_25bp_all",="0.0494***"
="",="(62.45)"

="247.county_id#c.mp_25bp_all",="0.0541***"
="",="(106.62)"

="248.county_id#c.mp_25bp_all",="0.0339***"
="",="(29.78)"

="249.county_id#c.mp_25bp_all",="0.0555***"
="",="(14.80)"

="250.county_id#c.mp_25bp_all",="0.175***"
="",="(78.57)"

="251.county_id#c.mp_25bp_all",="-0.00206"
="",="(-1.73)"

="252.county_id#c.mp_25bp_all",="-0.000380"
="",="(-0.28)"

="253.county_id#c.mp_25bp_all",="-0.0761***"
="",="(-245.33)"

="254.county_id#c.mp_25bp_all",="0.0787***"
="",="(47.00)"

="255.county_id#c.mp_25bp_all",="0.0389***"
="",="(81.83)"

="256.county_id#c.mp_25bp_all",="0.0531***"
="",="(63.25)"

="257.county_id#c.mp_25bp_all",="-0.0142***"
="",="(-13.33)"

="258.county_id#c.mp_25bp_all",="0.0696***"
="",="(46.43)"

="259.county_id#c.mp_25bp_all",="0.0277***"
="",="(50.98)"

="260.county_id#c.mp_25bp_all",="0.0191***"
="",="(54.03)"

="261.county_id#c.mp_25bp_all",="0.0705***"
="",="(59.81)"

="262.county_id#c.mp_25bp_all",="-0.0650***"
="",="(-34.11)"

="263.county_id#c.mp_25bp_all",="-0.00899***"
="",="(-8.29)"

="264.county_id#c.mp_25bp_all",="0.0496***"
="",="(50.25)"

="265.county_id#c.mp_25bp_all",="0.00137"
="",="(1.96)"

="266.county_id#c.mp_25bp_all",="0.0781***"
="",="(54.59)"

="267.county_id#c.mp_25bp_all",="0.00281***"
="",="(7.04)"

="268.county_id#c.mp_25bp_all",="-0.00748*"
="",="(-2.58)"

="269.county_id#c.mp_25bp_all",="0.0406***"
="",="(112.51)"

="270.county_id#c.mp_25bp_all",="-0.0562***"
="",="(-67.72)"

="271.county_id#c.mp_25bp_all",="0.0375***"
="",="(30.60)"

="272.county_id#c.mp_25bp_all",="0.0922***"
="",="(55.86)"

="273.county_id#c.mp_25bp_all",="0.0496***"
="",="(8.14)"

="274.county_id#c.mp_25bp_all",="0.0937***"
="",="(140.94)"

="275.county_id#c.mp_25bp_all",="-0.0123***"
="",="(-22.19)"

="276.county_id#c.mp_25bp_all",="-0.0101***"
="",="(-17.28)"

="277.county_id#c.mp_25bp_all",="-0.0270***"
="",="(-14.63)"

="278.county_id#c.mp_25bp_all",="-0.00320*"
="",="(-2.59)"

="279.county_id#c.mp_25bp_all",="0.164***"
="",="(81.02)"

="280.county_id#c.mp_25bp_all",="0.00516***"
="",="(12.73)"

="281.county_id#c.mp_25bp_all",="0.000288"
="",="(0.31)"

="282.county_id#c.mp_25bp_all",="-0.0250***"
="",="(-25.13)"

="283.county_id#c.mp_25bp_all",="0.0231***"
="",="(8.18)"

="284.county_id#c.mp_25bp_all",="0.0552***"
="",="(14.38)"

="285.county_id#c.mp_25bp_all",="0.00408***"
="",="(8.11)"

="286.county_id#c.mp_25bp_all",="-0.00952***"
="",="(-8.84)"

="287.county_id#c.mp_25bp_all",="0.176***"
="",="(92.30)"

="288.county_id#c.mp_25bp_all",="0.0267***"
="",="(26.20)"

="289.county_id#c.mp_25bp_all",="-0.0845***"
="",="(-84.19)"

="290.county_id#c.mp_25bp_all",="-0.0108***"
="",="(-13.41)"

="291.county_id#c.mp_25bp_all",="-0.0128***"
="",="(-33.50)"

="292.county_id#c.mp_25bp_all",="0.116***"
="",="(95.43)"

="293.county_id#c.mp_25bp_all",="-0.0239***"
="",="(-55.57)"

="294.county_id#c.mp_25bp_all",="-0.0228***"
="",="(-28.38)"

="295.county_id#c.mp_25bp_all",="0.119***"
="",="(47.67)"

="296.county_id#c.mp_25bp_all",="0.0395***"
="",="(23.30)"

="297.county_id#c.mp_25bp_all",="-0.0192***"
="",="(-11.49)"

="298.county_id#c.mp_25bp_all",="-0.00184***"
="",="(-10.72)"

="299.county_id#c.mp_25bp_all",="0.0000831"
="",="(0.04)"

="300.county_id#c.mp_25bp_all",="0.0169***"
="",="(7.40)"

="301.county_id#c.mp_25bp_all",="0.0269***"
="",="(141.00)"

="302.county_id#c.mp_25bp_all",="-0.0363**"
="",="(-3.71)"

="303.county_id#c.mp_25bp_all",="-0.0487***"
="",="(-12.84)"

="304.county_id#c.mp_25bp_all",="0.0215***"
="",="(20.49)"

="305.county_id#c.mp_25bp_all",="0.0413***"
="",="(46.20)"

="306.county_id#c.mp_25bp_all",="0.0534***"
="",="(52.75)"

="307.county_id#c.mp_25bp_all",="0.0481***"
="",="(49.44)"

="308.county_id#c.mp_25bp_all",="0.0414***"
="",="(43.77)"

="309.county_id#c.mp_25bp_all",="0.0951***"
="",="(44.15)"

="310.county_id#c.mp_25bp_all",="0.0422***"
="",="(19.94)"

="311.county_id#c.mp_25bp_all",="-0.0358***"
="",="(-43.72)"

="312.county_id#c.mp_25bp_all",="-0.0215***"
="",="(-14.87)"

="313.county_id#c.mp_25bp_all",="0.00612***"
="",="(5.00)"

="314.county_id#c.mp_25bp_all",="0.0562***"
="",="(22.07)"

="315.county_id#c.mp_25bp_all",="-0.00660***"
="",="(-9.08)"

="316.county_id#c.mp_25bp_all",="-0.0293***"
="",="(-26.83)"

="317.county_id#c.mp_25bp_all",="-0.0522***"
="",="(-76.86)"

="318.county_id#c.mp_25bp_all",="0.0458***"
="",="(74.48)"

="319.county_id#c.mp_25bp_all",="0.0246***"
="",="(48.07)"

="320.county_id#c.mp_25bp_all",="0.00974***"
="",="(9.58)"

="321.county_id#c.mp_25bp_all",="-0.0180***"
="",="(-22.62)"

="322.county_id#c.mp_25bp_all",="-0.000609"
="",="(-0.07)"

="323.county_id#c.mp_25bp_all",="0.0705***"
="",="(26.99)"

="324.county_id#c.mp_25bp_all",="-0.0310***"
="",="(-5.14)"

="325.county_id#c.mp_25bp_all",="-0.0129***"
="",="(-25.51)"

="326.county_id#c.mp_25bp_all",="-0.0384***"
="",="(-25.62)"

="327.county_id#c.mp_25bp_all",="0.0136***"
="",="(15.31)"

="328.county_id#c.mp_25bp_all",="0.00747***"
="",="(6.63)"

="329.county_id#c.mp_25bp_all",="0.0453***"
="",="(35.37)"

="330.county_id#c.mp_25bp_all",="0.0751***"
="",="(37.93)"

="331.county_id#c.mp_25bp_all",="0.0436***"
="",="(49.21)"

="332.county_id#c.mp_25bp_all",="0.0836***"
="",="(45.48)"

="333.county_id#c.mp_25bp_all",="0.00590***"
="",="(15.52)"

="334.county_id#c.mp_25bp_all",="-0.0486***"
="",="(-71.16)"

="335.county_id#c.mp_25bp_all",="-0.0148***"
="",="(-20.23)"

="336.county_id#c.mp_25bp_all",="0.00651***"
="",="(5.57)"

="337.county_id#c.mp_25bp_all",="0.0519***"
="",="(38.61)"

="338.county_id#c.mp_25bp_all",="-0.0171***"
="",="(-35.64)"

="339.county_id#c.mp_25bp_all",="-0.0505***"
="",="(-47.89)"

="340.county_id#c.mp_25bp_all",="-0.0187***"
="",="(-17.76)"

="341.county_id#c.mp_25bp_all",="0.0295***"
="",="(77.56)"

="342.county_id#c.mp_25bp_all",="-0.0217***"
="",="(-33.41)"

="343.county_id#c.mp_25bp_all",="-0.0548***"
="",="(-77.89)"

="344.county_id#c.mp_25bp_all",="-0.0201***"
="",="(-15.96)"

="345.county_id#c.mp_25bp_all",="0.0600***"
="",="(119.40)"

="346.county_id#c.mp_25bp_all",="0.0703***"
="",="(52.70)"

="347.county_id#c.mp_25bp_all",="-0.0138"
="",="(-1.76)"

="348.county_id#c.mp_25bp_all",="0.110***"
="",="(207.94)"

="349.county_id#c.mp_25bp_all",="-0.0502***"
="",="(-70.00)"

="350.county_id#c.mp_25bp_all",="0.110***"
="",="(10.92)"

="351.county_id#c.mp_25bp_all",="0.00332**"
="",="(3.62)"

="352.county_id#c.mp_25bp_all",="0.0121***"
="",="(9.24)"

="353.county_id#c.mp_25bp_all",="0.0747***"
="",="(57.90)"

="354.county_id#c.mp_25bp_all",="-0.00898***"
="",="(-37.75)"

="355.county_id#c.mp_25bp_all",="0.00570"
="",="(1.20)"

="356.county_id#c.mp_25bp_all",="0.0394***"
="",="(65.92)"

="357.county_id#c.mp_25bp_all",="-0.0406***"
="",="(-59.36)"

="358.county_id#c.mp_25bp_all",="-0.0402***"
="",="(-59.96)"

="359.county_id#c.mp_25bp_all",="-0.0423***"
="",="(-67.80)"

="360.county_id#c.mp_25bp_all",="0.119***"
="",="(39.65)"

="361.county_id#c.mp_25bp_all",="-0.0240***"
="",="(-22.00)"

="362.county_id#c.mp_25bp_all",="0.00575***"
="",="(5.10)"

="363.county_id#c.mp_25bp_all",="-0.00133"
="",="(-1.21)"

="364.county_id#c.mp_25bp_all",="0.0932***"
="",="(18.66)"

="365.county_id#c.mp_25bp_all",="-0.0214***"
="",="(-29.32)"

="366.county_id#c.mp_25bp_all",="-0.0342***"
="",="(-4.80)"

="367.county_id#c.mp_25bp_all",="0.00372***"
="",="(6.57)"

="368.county_id#c.mp_25bp_all",="0.0700***"
="",="(18.22)"

="369.county_id#c.mp_25bp_all",="0.113***"
="",="(38.45)"

="370.county_id#c.mp_25bp_all",="0.0458***"
="",="(16.59)"

="371.county_id#c.mp_25bp_all",="-0.0415***"
="",="(-25.22)"

="372.county_id#c.mp_25bp_all",="0.0969***"
="",="(40.74)"

="373.county_id#c.mp_25bp_all",="0.0257***"
="",="(79.48)"

="374.county_id#c.mp_25bp_all",="-0.0356***"
="",="(-60.23)"

="375.county_id#c.mp_25bp_all",="-0.0364***"
="",="(-39.41)"

="376.county_id#c.mp_25bp_all",="-0.0229***"
="",="(-32.37)"

="377.county_id#c.mp_25bp_all",="0.00543***"
="",="(4.92)"

="378.county_id#c.mp_25bp_all",="-0.0334***"
="",="(-29.42)"

="379.county_id#c.mp_25bp_all",="0.0319***"
="",="(47.44)"

="380.county_id#c.mp_25bp_all",="0.107***"
="",="(49.60)"

="381.county_id#c.mp_25bp_all",="0.0416***"
="",="(15.52)"

="382.county_id#c.mp_25bp_all",="0.154***"
="",="(48.54)"

="383.county_id#c.mp_25bp_all",="0.00571***"
="",="(4.08)"

="384.county_id#c.mp_25bp_all",="-0.0120***"
="",="(-9.34)"

="385.county_id#c.mp_25bp_all",="-0.0855***"
="",="(-57.72)"

="386.county_id#c.mp_25bp_all",="0.0578***"
="",="(47.10)"

="387.county_id#c.mp_25bp_all",="0.0592***"
="",="(52.56)"

="388.county_id#c.mp_25bp_all",="0.0120***"
="",="(20.80)"

="389.county_id#c.mp_25bp_all",="0.109***"
="",="(123.87)"

="390.county_id#c.mp_25bp_all",="0.0886***"
="",="(37.65)"

="391.county_id#c.mp_25bp_all",="0.0940***"
="",="(44.63)"

="392.county_id#c.mp_25bp_all",="-0.000706"
="",="(-0.77)"

="393.county_id#c.mp_25bp_all",="0.0482***"
="",="(42.85)"

="394.county_id#c.mp_25bp_all",="0.0863***"
="",="(28.10)"

="395.county_id#c.mp_25bp_all",="-0.0131***"
="",="(-13.46)"

="396.county_id#c.mp_25bp_all",="-0.0292***"
="",="(-25.72)"

="397.county_id#c.mp_25bp_all",="0.0774***"
="",="(129.34)"

="398.county_id#c.mp_25bp_all",="0.00173"
="",="(1.66)"

="399.county_id#c.mp_25bp_all",="-0.0102***"
="",="(-12.59)"

="400.county_id#c.mp_25bp_all",="0.0587***"
="",="(23.42)"

="Delta_log_unemp_rate_L2",="0.327***"
="",="(13.29)"

="Delta_log_unemp_rate_L4",="-0.402***"
="",="(-17.37)"

="Delta_log_unemp_rate_L7",="-0.614***"
="",="(-22.63)"

="Delta_log_unemp_rate_L10",="0.0990***"
="",="(44.47)"

="Delta_log_unemp_rate_L13",="0.379***"
="",="(15.73)"

="Delta_log_unemp_rate_L25",="-0.145***"
="",="(-9.08)"

="_cons",="-0.0175***"
="",="(-43.01)"

="N",="116149"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
